Number of Records,St Plane Xcoord Nr,St Plane Ycoord Nr,Src Lat,Src Lon,Well Comp Dt,Well Depth Qt,Well Diameter Qt,Well Log Id,Well Type Cd,latitude,elevation,longitude,elevation (ft),Well Depth
1,1142521,836921,47.610730151999995,-122.518541149,6/28/1990,175.0,6.0,63566,W,47.610730151999995,83,-122.518541149,272.30971999999997,97.30971999999997
1,1136760,869303,47.69905854100001,-122.545290074,3/25/1993,60.0,6.0,63571,W,47.69905854100001,33,-122.545290074,108.26772,48.26772
1,1132749,866768,47.691825994,-122.56130192100001,8/3/1978,65.0,6.0,63579,W,47.691825994,51,-122.56130192100001,167.32283999999999,102.32283999999999
1,1135366,866703,47.691834844,-122.55067395799999,5/1/1984,236.0,6.0,63633,W,47.691834844,40,-122.55067395799999,131.2336,-104.7664
1,1141278,837490,47.612202102,-122.52363741299999,3/5/1987,190.0,6.0,63669,W,47.612202102,100,-122.52363741299999,328.084,138.084
1,1135366,866703,47.691834844,-122.55067395799999,6/12/1992,311.0,6.0,63713,W,47.691834844,40,-122.55067395799999,131.2336,-179.7664
1,1128861,831151,47.59394735,-122.57328086700001,10/29/1990,50.0,6.0,63748,W,47.59394735,1,-122.57328086700001,3.28084,-46.71916
1,1129999,860283,47.673858378,-122.571771269,8/4/1981,101.0,6.0,63754,W,47.673858378,37,-122.571771269,121.39108,20.391080000000002
1,1131959,865610,47.688596233,-122.564385093,8/6/1985,125.0,6.0,63757,W,47.688596233,33,-122.564385093,108.26772,-16.732280000000003
1,1129402,841775,47.623099136,-122.57222020100001,6/11/1979,62.0,6.0,63774,W,47.623099136,125,-122.57222020100001,410.105,348.105
1,1139948,864609,47.686421855,-122.531858809,11/21/1973,132.0,6.0,63787,W,47.686421855,72,-122.531858809,236.22048,104.22048000000001
1,1139948,864609,47.686421855,-122.531858809,5/27/1975,134.0,6.0,63788,W,47.686421855,72,-122.531858809,236.22048,102.22048000000001
1,1144825,848623,47.642958611000005,-122.51041338200001,4/18/1973,134.0,6.0,63804,W,47.642958611000005,49,-122.51041338200001,160.76116,26.76115999999999
1,1135480,835027,47.605042631,-122.546874442,12/7/1978,119.0,6.0,63833,W,47.605042631,16,-122.546874442,52.49344,-66.50656000000001
1,1140680,867871,47.695412077,-122.52922889799999,10/31/1988,546.0,6.0,63905,W,47.695412077,39,-122.52922889799999,127.95276,-418.04724
1,1128374,849749,47.644875791000004,-122.577238293,12/7/1988,65.0,6.0,63910,W,47.644875791000004,6,-122.577238293,19.68504,-45.31496
1,1138030,867946,47.695430241000004,-122.53999256799999,8/6/1975,307.0,6.0,63913,W,47.695430241000004,46,-122.53999256799999,150.91864,-156.08136
1,1139051,854780,47.659424705,-122.53446989700001,4/30/1989,170.0,6.0,63916,W,47.659424705,63,-122.53446989700001,206.69292,36.69291999999999
1,1133605,846985,47.637677368999995,-122.555734828,6/12/1977,56.0,6.0,63929,W,47.637677368999995,44,-122.555734828,144.35696,88.35695999999999
1,1137013,875860,47.71704385100001,-122.544953311,9/2/1977,172.0,6.0,63940,W,47.71704385100001,21,-122.544953311,68.89764,-103.10236
1,1132821,870755,47.702756233,-122.561432699,7/23/1980,64.0,6.0,63942,W,47.702756233,56,-122.561432699,183.72704,119.72703999999999
1,1128704,860305,47.673825316000006,-122.57702756299999,5/9/1978,200.0,6.0,63944,W,47.673825316000006,0,-122.57702756299999,0.0,-200.0
1,1134947,848285,47.641335453,-122.550430893,11/14/1988,151.0,6.0,63947,W,47.641335453,76,-122.550430893,249.34384,98.34384
1,1138998,852142,47.652192156999995,-122.53440883299999,8/31/1983,183.0,6.0,63983,W,47.652192156999995,57,-122.53440883299999,187.00788,4.00788
1,1129790,853680,47.655749711000006,-122.571915354,4/20/1990,50.0,6.0,63998,W,47.655749711000006,47,-122.571915354,154.19948,104.19948
1,1129883,857645,47.666621367,-122.57196068799999,10/25/1983,100.0,6.0,64014,W,47.666621367,43,-122.57196068799999,141.07612,41.07612
1,1131162,856302,47.663033225,-122.56662957299999,7/5/1990,327.0,6.0,64018,W,47.663033225,46,-122.56662957299999,150.91864,-176.08136
1,1125887,856392,47.662899073,-122.58803600899999,8/11/1977,76.0,6.0,64059,W,47.662899073,35,-122.58803600899999,114.82939999999999,38.82939999999999
1,1127207,856371,47.66293718,-122.5826795,9/12/1980,65.0,6.0,64104,W,47.66293718,42,-122.5826795,137.79528,72.79527999999999
1,1138030,867946,47.695430241000004,-122.53999256799999,1/8/1992,406.0,6.0,64105,W,47.695430241000004,46,-122.53999256799999,150.91864,-255.08136
1,1147994,845308,47.63409514600001,-122.49722312200001,6/4/1987,161.0,6.0,64116,W,47.63409514600001,53,-122.49722312200001,173.88452,12.884520000000009
1,1142004,867831,47.695395703,-122.523850864,10/6/1974,79.0,6.0,64173,W,47.695395703,56,-122.523850864,183.72704,104.72703999999999
1,1142004,867831,47.695395703,-122.523850864,4/5/1988,98.0,6.0,64174,W,47.695395703,56,-122.523850864,183.72704,85.72703999999999
1,1145474,847948,47.641154217,-122.507712109,2/4/1988,209.0,6.0,64188,W,47.641154217,57,-122.507712109,187.00788,-21.99212
1,1144208,849288,47.64473777600001,-122.51298404399999,6/2/1989,130.0,6.0,64190,W,47.64473777600001,61,-122.51298404399999,200.13124,70.13123999999999
1,1128480,853706,47.655726521000005,-122.577231125,7/13/1974,54.0,6.0,64195,W,47.655726521000005,41,-122.577231125,134.51444,80.51444000000001
1,1135279,861483,47.677524782,-122.55047619,5/14/1985,35.0,6.0,64203,W,47.677524782,40,-122.55047619,131.2336,96.2336
1,1145102,836890,47.610825773,-122.508078735,7/1/1990,136.0,6.0,64239,W,47.610825773,67,-122.508078735,219.81628,83.81628
1,1128352,848425,47.641246128999995,-122.577186086,10/18/1983,45.0,6.0,64277,W,47.641246128999995,21,-122.577186086,68.89764,23.897639999999996
1,1128573,857667,47.666587213999996,-122.577277116,3/25/1983,227.0,6.0,64287,W,47.666587213999996,39,-122.577277116,127.95276,-99.04724
1,1142525,837883,47.613366631999995,-122.51862473,12/16/1977,133.0,8.0,64311,W,47.613366631999995,52,-122.51862473,170.60368,37.60368
1,1140001,838854,47.615849985,-122.52895463899999,1/16/1988,323.0,6.0,64371,W,47.615849985,48,-122.52895463899999,157.48032,-165.51968
1,1129402,841775,47.623099136,-122.57222020100001,1/24/1991,88.0,6.0,64376,W,47.623099136,125,-122.57222020100001,410.105,322.105
1,1127151,852411,47.652081886000005,-122.582482467,7/24/1992,216.0,6.0,64377,W,47.652081886000005,40,-122.582482467,131.2336,-84.7664
1,1139505,871860,47.706259769,-122.53441567,9/20/1989,266.0,,64378,W,47.706259769,0,-122.53441567,0.0,-266.0
1,1137938,864026,47.684682113,-122.5399544,4/29/1990,168.0,6.0,64384,W,47.684682113,54,-122.5399544,177.16536,9.165359999999993
1,1128332,847099,47.637611123999996,-122.577125564,10/17/1983,145.0,6.0,64387,W,47.637611123999996,49,-122.577125564,160.76116,15.76115999999999
1,1128332,847099,47.637611123999996,-122.577125564,8/23/1978,151.0,6.0,64388,W,47.637611123999996,49,-122.577125564,160.76116,9.76115999999999
1,1147008,855837,47.66287924,-122.50230437200001,9/2/1986,176.0,6.0,64389,W,47.66287924,32,-122.50230437200001,104.98688,-71.01312
1,1140046,840168,47.619453932,-122.528909275,10/4/1985,145.0,6.0,64396,W,47.619453932,0,-122.528909275,0.0,-145.0
1,1140046,840168,47.619453932,-122.528909275,11/30/1989,99.0,6.0,64400,W,47.619453932,0,-122.528909275,0.0,-99.0
1,1128573,857667,47.666587213999996,-122.577277116,12/17/1986,198.0,6.0,64427,W,47.666587213999996,39,-122.577277116,127.95276,-70.04724
1,1138134,870583,47.702663502,-122.53984730799999,10/5/1987,285.0,6.0,64428,W,47.702663502,35,-122.53984730799999,114.82939999999999,-170.1706
1,1141946,865200,47.688182111,-122.523812221,2/29/1988,193.0,6.0,64450,W,47.688182111,73,-122.523812221,239.50132,46.50131999999999
1,1142931,850651,47.648383346,-122.518303683,7/14/1977,88.0,6.0,64451,W,47.648383346,39,-122.518303683,127.95276,39.95276
1,1128232,833209,47.599541544,-122.57604844299999,4/14/1978,74.0,6.0,64466,W,47.599541544,3,-122.57604844299999,9.84252,-64.15747999999999
1,1139024,853461,47.655808398999994,-122.534441391,2/22/1979,61.0,6.0,64475,W,47.655808398999994,55,-122.534441391,180.4462,119.4462
1,1130992,848359,47.641255336,-122.566474848,10/11/1983,106.0,6.0,64495,W,47.641255336,27,-122.566474848,88.58268,-17.417320000000004
1,1132334,849657,47.644908421000004,-122.561171082,6/29/1987,77.0,6.0,64547,W,47.644908421000004,48,-122.561171082,157.48032,80.48032
1,1135645,874608,47.713515832,-122.550375797,12/8/1980,186.0,6.0,64548,W,47.713515832,66,-122.550375797,216.53544,30.535439999999994
1,1131469,868139,47.695490979,-122.56664259700001,7/15/1988,103.0,6.0,64566,W,47.695490979,0,-122.56664259700001,0.0,-103.0
1,1135744,877212,47.720658257,-122.55024871799999,5/2/1983,126.0,6.0,64592,W,47.720658257,37,-122.55024871799999,121.39108,-4.608919999999998
1,1129817,855002,47.659374228000004,-122.571946723,7/23/1991,87.0,6.0,64603,W,47.659374228000004,54,-122.571946723,177.16536,90.16535999999999
1,1136617,864058,47.684676038,-122.545318341,5/21/1979,73.0,6.0,64620,W,47.684676038,55,-122.545318341,180.4462,107.4462
1,1131068,852330,47.652142293999994,-122.56658864100001,5/16/1983,70.0,6.0,64629,W,47.652142293999994,35,-122.56658864100001,114.82939999999999,44.82939999999999
1,1129401,843098,47.626724436,-122.57236517700001,8/5/1992,143.0,6.0,64630,W,47.626724436,128,-122.57236517700001,419.94752,276.94752
1,1132480,856277,47.663059246,-122.561280724,3/20/1978,98.0,6.0,64633,W,47.663059246,66,-122.561280724,216.53544,118.53544
1,1127075,851104,47.648494916000004,-122.582650695,1/2/1991,136.0,6.0,64641,W,47.648494916000004,46,-122.582650695,150.91864,14.91864000000001
1,1129322,859623,47.672001077,-122.574447489,12/1/1978,144.0,6.0,64643,W,47.672001077,36,-122.574447489,118.11024,-25.889759999999995
1,1128921,833874,47.601413515,-122.57332782799999,10/12/1988,80.0,6.0,64656,W,47.601413515,27,-122.57332782799999,88.58268,8.582679999999996
1,1132697,861549,47.677521197,-122.560959395,6/23/1988,54.0,6.0,64686,W,47.677521197,31,-122.560959395,101.70604,47.70604
1,1132749,866768,47.691825994,-122.56130192100001,10/2/1978,70.0,6.0,64693,W,47.691825994,51,-122.56130192100001,167.32283999999999,97.32283999999999
1,1133969,862796,47.681029214,-122.555930283,10/30/1973,51.0,6.0,64710,W,47.681029214,18,-122.555930283,59.05512,8.055120000000002
1,1145865,862454,47.680931923,-122.50762410600001,2/1/1984,59.0,4.0,64715,W,47.680931923,0,-122.50762410600001,0.0,-59.0
1,1145865,862454,47.680931923,-122.50762410600001,6/7/1984,61.0,4.0,64716,W,47.680931923,0,-122.50762410600001,0.0,-61.0
1,1144049,844048,47.630367469,-122.513086376,8/28/1981,127.0,6.0,64732,W,47.630367469,54,-122.513086376,177.16536,50.16535999999999
1,1140321,852087,47.652134846,-122.529037649,4/8/1981,124.0,6.0,64759,W,47.652134846,25,-122.529037649,82.021,-41.979
1,1140404,856044,47.66298391,-122.52911396100001,6/2/1988,215.0,6.0,64765,W,47.66298391,23,-122.52911396100001,75.45932,-139.54068
1,1128374,849749,47.644875791000004,-122.577238293,10/6/1980,134.0,6.0,64797,W,47.644875791000004,6,-122.577238293,19.68504,-114.31496
1,1134118,869384,47.699092238,-122.556022649,8/19/1991,164.0,6.0,64806,W,47.699092238,60,-122.556022649,196.8504,32.85040000000001
1,1130265,844405,47.630368128,-122.569001934,4/18/1987,76.0,6.0,64810,W,47.630368128,129,-122.569001934,423.22836,347.22836
1,1138078,833624,47.601382266,-122.53620076799999,8/1/1990,115.0,45.0,64820,W,47.601382266,63,-122.53620076799999,206.69292,91.69291999999999
1,1136673,866670,47.691837428999996,-122.545366011,3/26/1990,287.0,6.0,64825,W,47.691837428999996,0,-122.545366011,0.0,-287.0
1,1135366,866703,47.691834844,-122.55067395799999,8/31/1987,254.0,6.0,64828,W,47.691834844,40,-122.55067395799999,131.2336,-122.7664
1,1144715,871734,47.706280891000006,-122.51325181899999,5/24/1978,187.0,6.0,64846,W,47.706280891000006,0,-122.51325181899999,0.0,-187.0
1,1130239,840442,47.619506571,-122.56868589700001,1/13/1993,70.0,6.0,64866,W,47.619506571,114,-122.56868589700001,374.01576,304.01576
1,1134118,869384,47.699092238,-122.556022649,3/13/1985,150.0,6.0,64896,W,47.699092238,60,-122.556022649,196.8504,46.85040000000001
1,1133003,874709,47.713603864,-122.56111341200001,7/22/1992,168.0,6.0,64916,W,47.713603864,14,-122.56111341200001,45.93176,-122.06824
1,1137555,846897,47.637717292,-122.539710738,7/22/1978,82.0,6.0,64922,W,47.637717292,67,-122.539710738,219.81628,137.81628
1,1140046,840168,47.619453932,-122.528909275,10/2/1990,120.0,6.0,64924,W,47.619453932,0,-122.528909275,0.0,-120.0
1,1129401,843098,47.626724436,-122.57236517700001,2/22/1989,138.0,6.0,64979,W,47.626724436,128,-122.57236517700001,419.94752,281.94752
1,1141366,840112,47.619393416,-122.52355345,1/24/1984,124.0,6.0,65004,W,47.619393416,0,-122.52355345,0.0,-124.0
1,1138810,844201,47.630418316000004,-122.534340479,12/13/1988,113.0,6.0,65010,W,47.630418316000004,31,-122.534340479,101.70604,-11.293959999999998
1,1134863,844314,47.63044785100001,-122.55035285299999,3/28/1980,136.0,6.0,65069,W,47.63044785100001,45,-122.55035285299999,147.6378,11.637799999999999
1,1135518,871990,47.706333023999996,-122.55061503200001,3/12/1979,303.0,6.0,65109,W,47.706333023999996,77,-122.55061503200001,252.62468,-50.37531999999999
1,1135028,852258,47.652228263000005,-122.55052134200001,5/11/1979,236.0,6.0,65158,W,47.652228263000005,119,-122.55052134200001,390.41996,154.41996
1,1127189,855052,47.659321543999994,-122.58261121700001,6/6/1978,85.0,6.0,65179,W,47.659321543999994,47,-122.58261121700001,154.19948,69.19948
1,1141235,836178,47.608603766,-122.52367523,6/2/1978,360.0,6.0,65227,W,47.608603766,113,-122.52367523,370.73492,10.734919999999988
1,1135194,858855,47.67031743,-122.55054380700001,11/29/1983,202.0,6.0,65249,W,47.67031743,61,-122.55054380700001,200.13124,-1.8687600000000089
1,1128332,847099,47.637611123999996,-122.577125564,8/22/1979,138.0,6.0,65259,W,47.637611123999996,49,-122.577125564,160.76116,22.76115999999999
1,1141278,837490,47.612202102,-122.52363741299999,12/2/1975,106.0,6.0,65260,W,47.612202102,100,-122.52363741299999,328.084,222.084
1,1146393,836871,47.610863675,-122.50284512700001,7/5/1988,160.0,6.0,65273,W,47.610863675,83,-122.50284512700001,272.30971999999997,112.30971999999997
1,1137306,837631,47.612308063,-122.539748559,6/14/1988,371.0,6.0,65357,W,47.612308063,93,-122.539748559,305.11812,-65.88188000000002
1,1140776,870504,47.7026338,-122.52911423299999,1/25/1986,230.0,6.0,65377,W,47.7026338,0,-122.52911423299999,0.0,-230.0
1,1131106,843067,47.626762065,-122.56545062,7/26/1991,80.0,6.0,65378,W,47.626762065,116,-122.56545062,380.57744,300.57744
1,1131162,856302,47.663033225,-122.56662957299999,3/13/1984,38.0,6.0,65413,W,47.663033225,46,-122.56662957299999,150.91864,112.91864000000001
1,1128395,851072,47.648502633999996,-122.577294455,6/20/1986,92.0,6.0,65450,W,47.648502633999996,46,-122.577294455,150.91864,58.91864000000001
1,1136806,870624,47.702681596000005,-122.54524242299999,1/8/1981,546.0,6.0,65482,W,47.702681596000005,40,-122.54524242299999,131.2336,-414.7664
1,1135411,832385,47.597797795,-122.54687616,4/7/1988,49.0,6.0,65494,W,47.597797795,0,-122.54687616,0.0,-49.0
1,1136237,846936,47.637730623,-122.545058526,4/5/1991,169.0,6.0,65497,W,47.637730623,61,-122.545058526,200.13124,31.13123999999999
1,1133336,836416,47.608696093999995,-122.555708416,11/28/1990,480.0,6.0,65499,W,47.608696093999995,80,-122.555708416,262.4672,-217.5328
1,1129845,856325,47.663001551,-122.571974147,11/3/1986,87.0,6.0,65507,W,47.663001551,45,-122.571974147,147.6378,60.6378
1,1128889,832512,47.597678921,-122.573312395,11/10/1989,129.0,6.0,65512,W,47.597678921,22,-122.573312395,72.17848,-56.82152000000001
1,1134181,872037,47.706366419,-122.556047694,11/24/1978,336.0,6.0,65520,W,47.706366419,88,-122.556047694,288.71392,-47.28608000000003
1,1144591,828091,47.586677689,-122.509241015,9/16/1988,182.0,6.0,65540,W,47.586677689,81,-122.509241015,265.74804,83.74804
1,1139399,833579,47.601352298,-122.530843845,6/6/1985,117.0,6.0,65550,W,47.601352298,97,-122.530843845,318.24148,201.24148000000002
1,1134181,872037,47.706366419,-122.556047694,10/10/1986,205.0,6.0,65611,W,47.706366419,88,-122.556047694,288.71392,83.71391999999997
1,1133479,841699,47.62318328,-122.555687007,2/17/1993,380.0,6.0,65642,W,47.62318328,90,-122.555687007,295.2756,-84.7244
1,1144248,850591,47.648311172,-122.512956714,12/26/1990,156.0,6.0,65655,W,47.648311172,46,-122.512956714,150.91864,-5.081359999999989
1,1136237,846936,47.637730623,-122.545058526,8/6/1988,115.0,,65663,W,47.637730623,61,-122.545058526,200.13124,85.13123999999999
1,1127169,853731,47.655700276000005,-122.58255084,3/13/1987,56.0,6.0,65696,W,47.655700276000005,35,-122.58255084,114.82939999999999,58.82939999999999
1,1132845,872083,47.706396892,-122.561476197,9/3/1977,45.0,6.0,65699,W,47.706396892,64,-122.561476197,209.97376,164.97376
1,1137702,853517,47.655868272,-122.539809,1/3/1991,228.0,6.0,65722,W,47.655868272,63,-122.539809,206.69292,-21.307080000000013
1,1130177,831145,47.594025598,-122.56794906799999,8/29/1980,142.0,6.0,65735,W,47.594025598,70,-122.56794906799999,229.65879999999999,87.65879999999999
1,1132798,869426,47.699112899,-122.56138504100001,5/19/1976,168.0,6.0,65754,W,47.699112899,48,-122.56138504100001,157.48032,-10.519679999999994
1,1144499,837402,47.612186724,-122.510575227,6/3/1978,120.0,6.0,65760,W,47.612186724,49,-122.510575227,160.76116,40.76115999999999
1,1141366,840112,47.619393416,-122.52355345,4/3/1978,210.0,6.0,65779,W,47.619393416,0,-122.52355345,0.0,-210.0
1,1134922,846960,47.637702819,-122.550392573,5/4/1982,57.0,6.0,65782,W,47.637702819,77,-122.550392573,252.62468,195.62468
1,1128352,848425,47.641246128999995,-122.577186086,3/21/1985,126.0,6.0,65804,W,47.641246128999995,21,-122.577186086,68.89764,-57.102360000000004
1,1136208,845611,47.634097696000005,-122.545036791,2/10/1980,80.0,6.0,65809,W,47.634097696000005,57,-122.545036791,187.00788,107.00788
1,1143342,869124,47.699032768,-122.51855449899999,6/26/1992,124.0,6.0,65828,W,47.699032768,53,-122.51855449899999,173.88452,49.88452000000001
1,1129999,860283,47.673858378,-122.571771269,4/25/1977,227.0,6.0,65853,W,47.673858378,37,-122.571771269,121.39108,-105.60892
1,1144208,849288,47.64473777600001,-122.51298404399999,3/31/1988,109.0,6.0,65863,W,47.64473777600001,61,-122.51298404399999,200.13124,91.13123999999999
1,1129402,841775,47.623099136,-122.57222020100001,1/18/1989,156.0,6.0,65890,W,47.623099136,125,-122.57222020100001,410.105,254.10500000000002
1,1132821,870755,47.702756233,-122.561432699,2/19/1985,139.0,6.0,65891,W,47.702756233,56,-122.561432699,183.72704,44.72703999999999
1,1145428,846659,47.637618755,-122.50776555899999,2/2/1983,165.0,6.0,65892,W,47.637618755,62,-122.50776555899999,203.41208,38.41208
1,1141323,838801,47.615797833,-122.523591381,11/23/1988,154.0,6.0,65893,W,47.615797833,43,-122.523591381,141.07612,-12.923879999999997
1,1129763,852358,47.652125186999996,-122.57188399,8/18/1978,58.0,6.0,65936,W,47.652125186999996,32,-122.57188399,104.98688,46.98688
1,1128352,848425,47.641246128999995,-122.577186086,3/27/1984,93.0,6.0,65937,W,47.641246128999995,21,-122.577186086,68.89764,-24.102360000000004
1,1132776,868093,47.695458668,-122.56133290700001,9/9/1986,240.0,6.0,65984,W,47.695458668,58,-122.56133290700001,190.28872,-49.71127999999999
1,1144591,828091,47.586677689,-122.509241015,10/5/1979,143.0,6.0,66001,W,47.586677689,81,-122.509241015,265.74804,122.74804
1,1144248,850591,47.648311172,-122.512956714,11/30/1988,149.0,6.0,66020,W,47.648311172,46,-122.512956714,150.91864,1.9186400000000106
1,1138876,846845,47.637668303999995,-122.534349429,10/15/1980,69.0,6.0,66047,W,47.637668303999995,71,-122.534349429,232.93964,163.93964
1,1144499,837402,47.612186724,-122.510575227,10/17/1983,205.0,6.0,66055,W,47.612186724,49,-122.510575227,160.76116,-44.23884000000001
1,1135010,875283,47.71532017,-122.55302534299999,6/5/1978,77.0,6.0,66065,W,47.71532017,57,-122.55302534299999,187.00788,110.00788
1,1145428,846659,47.637618755,-122.50776555899999,2/7/1982,120.0,6.0,66072,W,47.637618755,62,-122.50776555899999,203.41208,83.41208
1,1143228,862527,47.680947509,-122.51833188399999,6/10/1988,159.0,6.0,66074,W,47.680947509,102,-122.51833188399999,334.64567999999997,175.64567999999997
1,1131162,856302,47.663033225,-122.56662957299999,12/31/1986,44.0,6.0,66084,W,47.663033225,46,-122.56662957299999,150.91864,106.91864000000001
1,1133969,862796,47.681029214,-122.555930283,4/7/1978,50.0,6.0,66087,W,47.681029214,18,-122.555930283,59.05512,9.055120000000002
1,1133969,862796,47.681029214,-122.555930283,2/4/1992,71.0,6.0,66121,W,47.681029214,18,-122.555930283,59.05512,-11.944879999999998
1,1137941,836945,47.610473187,-122.537103427,3/7/1986,377.0,6.0,66136,W,47.610473187,80,-122.537103427,262.4672,-114.53280000000001
1,1129401,843098,47.626724436,-122.57236517700001,9/12/1989,212.0,6.0,66168,W,47.626724436,128,-122.57236517700001,419.94752,207.94752
1,1137526,845573,47.634087103999995,-122.539689472,10/24/1984,117.0,6.0,66177,W,47.634087103999995,56,-122.539689472,183.72704,66.72703999999999
